,id,bedrooms,bathrooms,sqft_living,log_lot,sqft_lot,floors,waterfront,condition,grade,zipcode,lat,long,yr_of_last_update,season_sold,below_ground_ratio,price_100k,long_lat,district,is_seattle
1957,7298020240,4,2.5,2600,9.388570235866881,11951,2.0,0.0,3,10,98023,47.3053,-122.34,1988,Spring,0.0,4.025,"(-122.34, 47.3053)",Federal Way,0.0
1958,434000030,3,2.0,2080,8.856518497019858,7020,1.0,0.0,4,7,98115,47.6768,-122.285,1951,Winter,1.0,5.55,"(-122.285, 47.6768)",Seattle,1.0
1959,1138000830,3,1.0,1990,8.878079256126435,7173,1.0,0.0,3,7,98034,47.7116,-122.213,1972,Fall,0.0,3.1,"(-122.213, 47.7116)",Lake Washington,0.0
1960,8568000070,4,2.5,2840,9.798182590890704,18001,2.0,0.0,3,9,98019,47.7359,-121.962,1994,Fall,0.0,5.0,"(-121.962, 47.7359)",Riverview,0.0
1961,8822901200,6,3.0,2630,9.082507000466299,8800,1.0,0.0,3,7,98125,47.7166,-122.29299999999999,1959,Summer,0.6335403726708074,4.3,"(-122.29299999999999, 47.7166)",Seattle,1.0
1962,1118002090,3,4.25,2820,8.881836305004146,7200,2.0,0.0,4,10,98112,47.6298,-122.29,1930,Summer,0.14634146341463414,16.0,"(-122.29, 47.6298)",Seattle,1.0
1963,3856901525,4,1.0,1560,8.313852267398207,4080,1.5,0.0,3,7,98103,47.6711,-122.331,1923,Fall,0.0,6.275,"(-122.331, 47.6711)",Seattle,1.0
1964,1180500070,4,2.5,2330,8.860782895806315,7050,2.0,0.0,3,8,98178,47.5001,-122.23100000000001,1998,Fall,0.0,3.35,"(-122.23100000000001, 47.5001)",Renton,0.0
1965,7856560320,4,2.25,3320,9.908475094047168,20100,1.0,0.0,4,8,98006,47.5566,-122.15299999999999,1981,Spring,0.8342541436464088,9.62,"(-122.15299999999999, 47.5566)",Bellevue,0.0
1966,5103900045,3,1.75,1730,9.565914710470881,14270,1.0,0.0,3,7,98065,47.5318,-121.833,1959,Summer,0.0,2.99,"(-121.833, 47.5318)",Snoqualmie Valley,0.0
1967,8562890370,4,2.5,3110,8.677269139262872,5868,2.0,0.0,3,8,98042,47.3781,-122.126,2001,Spring,0.0,3.9995,"(-122.126, 47.3781)",Kent,0.0
1968,8807600340,3,1.0,1230,9.175748927206564,9660,1.0,0.0,3,7,98053,47.6829,-122.06,1968,Spring,0.0,3.22,"(-122.06, 47.6829)",Lake Washington,0.0
1969,993002325,2,1.5,950,8.439231649946526,4625,1.0,0.0,4,7,98103,47.6912,-122.34,1949,Summer,0.0,4.3,"(-122.34, 47.6912)",Seattle,1.0
1970,1022059082,3,1.75,1890,9.536762272743895,13860,1.0,0.0,5,7,98042,47.4156,-122.149,1966,Spring,0.0,3.07,"(-122.149, 47.4156)",Kent,0.0
1971,179000350,3,1.5,1010,8.517193191416238,5000,1.0,0.0,3,6,98178,47.4925,-122.27799999999999,1943,Fall,0.0,1.94,"(-122.27799999999999, 47.4925)",Tukwila,0.0
1972,3915500045,3,1.0,1010,9.057305735807121,8581,1.0,0.0,4,6,98002,47.3043,-122.21600000000001,1920,Fall,0.0,1.8,"(-122.21600000000001, 47.3043)",Auburn,0.0
1973,3578400030,4,2.25,2340,9.501740523796375,13383,1.0,0.0,3,8,98074,47.6211,-122.037,1983,Summer,1.0,4.65,"(-122.037, 47.6211)",Lake Washington,0.0
1974,9346700320,4,2.5,2460,9.137339479091693,9296,2.0,0.0,3,9,98007,47.6125,-122.152,1978,Spring,0.0,7.225,"(-122.152, 47.6125)",Bellevue,0.0
1975,3856901715,2,1.0,1010,8.131530710604252,3400,1.0,0.0,3,7,98103,47.6711,-122.329,1921,Fall,0.0,4.7045,"(-122.329, 47.6711)",Seattle,1.0
1976,8700120520,3,2.5,1650,8.699514748210191,6000,2.0,0.0,3,7,98030,47.36,-122.194,1990,Winter,0.0,2.8,"(-122.194, 47.36)",Kent,0.0
1977,7335400400,4,2.0,1440,8.810161268297255,6702,1.0,0.0,4,7,98002,47.3056,-122.21700000000001,1966,Spring,0.0,1.7625,"(-122.21700000000001, 47.3056)",Auburn,0.0
1978,4319200505,5,1.0,1710,9.116029692504942,9100,1.5,0.0,4,7,98126,47.5379,-122.37799999999999,1926,Summer,0.29545454545454547,5.6,"(-122.37799999999999, 47.5379)",Seattle,1.0
1979,1426049083,3,2.5,2760,9.331406899955626,11287,2.0,0.0,3,10,98028,47.739,-122.264,1991,Fall,0.38,8.3,"(-122.264, 47.739)",Northshore,0.0
1980,7795400046,2,1.0,1350,9.219894584780995,10096,1.0,0.0,4,7,98045,47.4967,-121.77799999999999,1952,Summer,0.0,2.769,"(-121.77799999999999, 47.4967)",Snoqualmie Valley,0.0
1981,1337800045,3,1.75,1660,8.476371196895983,4800,2.0,0.0,3,7,98112,47.6296,-122.30799999999999,1906,Fall,0.0,6.25,"(-122.30799999999999, 47.6296)",Seattle,1.0
1982,2207500695,4,2.5,2960,8.468002947225466,4760,2.0,0.0,3,8,98102,47.6367,-122.318,1900,Spring,0.37037037037037035,10.2,"(-122.318, 47.6367)",Seattle,1.0
1983,1112000125,1,1.0,1090,9.07680897935166,8750,1.0,0.0,4,6,98118,47.54,-122.26899999999999,1924,Fall,0.0,4.635,"(-122.26899999999999, 47.54)",Seattle,1.0
1984,2472930270,3,2.5,3110,9.106645135637418,9015,2.0,0.0,3,9,98058,47.4369,-122.147,1990,Fall,0.0,4.85,"(-122.147, 47.4369)",Kent,0.0
1985,5651500140,3,2.0,1380,8.919453168575453,7476,1.0,0.0,3,7,98001,47.3336,-122.272,1989,Summer,0.0,2.72,"(-122.272, 47.3336)",Federal Way,0.0
1986,7203102080,2,1.0,1290,8.0519780789023,3140,2.0,0.0,3,7,98053,47.6971,-122.02600000000001,2008,Winter,0.0,3.05,"(-122.02600000000001, 47.6971)",Lake Washington,0.0
1987,3626500045,3,2.5,1980,9.544237868224927,13964,1.0,0.0,5,7,98040,47.57100000000001,-122.227,1959,Summer,0.0,7.6,"(-122.227, 47.57100000000001)",Mercer Island,0.0
1988,3226049117,2,1.0,870,8.72029728739272,6126,1.0,0.0,4,7,98125,47.7024,-122.322,1938,Winter,0.0,3.875,"(-122.322, 47.7024)",Seattle,1.0
1989,6699940140,4,2.5,2470,8.520188700396035,5015,2.0,0.0,3,8,98038,47.3457,-122.041,2004,Fall,0.0,3.52,"(-122.041, 47.3457)",Tahoma,0.0
1990,7702600160,3,1.75,2140,10.599081736739125,40098,1.0,0.0,5,8,98058,47.4296,-122.111,1950,Summer,0.436241610738255,5.07,"(-122.111, 47.4296)",Kent,0.0
1991,5379804730,3,1.0,770,9.185022563991893,9750,1.0,0.0,3,6,98188,47.4509,-122.275,1941,Summer,0.0,1.56,"(-122.275, 47.4509)",Highline,0.0
1992,3383900058,3,3.25,1490,6.75343791859778,857,3.0,0.0,3,8,98102,47.6357,-122.324,2001,Fall,0.22131147540983606,5.8,"(-122.324, 47.6357)",Seattle,1.0
1993,629600030,4,2.5,2510,10.463674605839843,35020,1.0,0.0,4,8,98075,47.5834,-122.00299999999999,1977,Summer,0.5590062111801242,6.3,"(-122.00299999999999, 47.5834)",Issaquah,0.0
1994,1823049171,5,1.5,1950,9.104979856318357,9000,1.0,0.0,3,7,98146,47.4882,-122.339,1964,Winter,0.7256637168141593,2.75,"(-122.339, 47.4882)",Highline,0.0
1995,3760500516,5,4.0,3600,9.596962392282867,14720,1.0,0.0,5,8,98034,47.7022,-122.227,1960,Summer,1.0,8.35,"(-122.227, 47.7022)",Lake Washington,0.0
1996,2641400160,4,2.5,2380,8.968268810776454,7850,2.0,0.0,3,8,98055,47.4356,-122.20100000000001,1995,Winter,0.0,3.4,"(-122.20100000000001, 47.4356)",Renton,0.0
1997,534000075,2,1.0,720,8.80792062205398,6687,1.0,0.0,3,6,98117,47.7001,-122.36200000000001,1942,Spring,0.0,3.2935,"(-122.36200000000001, 47.7001)",Seattle,1.0
1998,3892500070,3,3.5,4070,10.165851817003619,26000,2.0,0.0,3,11,98033,47.659,-122.17399999999999,1991,Summer,0.0,14.8,"(-122.17399999999999, 47.659)",Lake Washington,0.0
1999,224069084,3,1.0,1250,11.919170269036485,150117,1.0,0.0,3,7,98075,47.5956,-122.009,1975,Spring,0.0,4.75,"(-122.009, 47.5956)",Issaquah,0.0
2000,2767600400,3,2.25,2190,7.789868559054706,2416,3.0,0.0,3,8,98117,47.6758,-122.38,2014,Fall,0.0,7.1995,"(-122.38, 47.6758)",Seattle,1.0
2001,5347200160,1,1.0,810,7.804251383528112,2451,1.0,0.0,5,7,98126,47.5188,-122.376,1941,Spring,0.0,2.35,"(-122.376, 47.5188)",Seattle,1.0
2002,9553200125,3,1.5,2440,8.656955133791396,5750,1.0,0.0,3,8,98115,47.6991,-122.296,1939,Spring,0.8484848484848485,8.75,"(-122.296, 47.6991)",Seattle,1.0
2003,5379804888,4,1.75,1740,9.121509158269568,9150,1.0,0.0,3,7,98188,47.4498,-122.28,1974,Spring,0.0,3.8,"(-122.28, 47.4498)",Highline,0.0
2004,421079105,3,2.25,1480,11.483887926846934,97138,1.5,0.0,3,7,98010,47.3317,-121.927,1984,Spring,0.0,3.25,"(-121.927, 47.3317)",Enumclaw,0.0
2005,4215250030,4,2.5,2120,10.951683355290221,57050,2.0,0.0,3,9,98072,47.7611,-122.12799999999999,1989,Summer,0.0,4.75,"(-122.12799999999999, 47.7611)",Northshore,0.0
2006,2420069017,1,1.0,900,8.38206051742474,4368,1.0,0.0,5,6,98022,47.2107,-121.99,1950,Spring,0.0,1.529,"(-121.99, 47.2107)",Enumclaw,0.0
2007,2414600400,2,2.0,1190,8.931948346431495,7570,1.0,0.0,3,6,98146,47.5113,-122.338,1939,Summer,0.0,2.1,"(-122.338, 47.5113)",Highline,0.0
2008,2461900510,4,1.0,1010,8.699514748210191,6000,1.0,0.0,3,6,98136,47.5518,-122.383,1925,Fall,0.3466666666666667,3.5,"(-122.383, 47.5518)",Seattle,1.0
2009,7695500200,3,2.5,2100,9.791549899295264,17882,2.0,0.0,4,8,98059,47.4754,-122.119,1985,Spring,0.0,5.05,"(-122.119, 47.4754)",Issaquah,0.0
2010,251200200,4,2.25,2020,9.03884005381381,8424,1.0,0.0,4,7,98034,47.7262,-122.23299999999999,1979,Summer,0.463768115942029,4.649,"(-122.23299999999999, 47.7262)",Lake Washington,0.0
2011,513000550,3,2.0,2520,8.696175846944678,5980,1.0,0.0,3,8,98116,47.5767,-122.383,1957,Fall,0.40782122905027934,6.5,"(-122.383, 47.5767)",Seattle,1.0
2012,8730000260,2,2.75,1370,7.038783541388542,1140,2.0,0.0,3,8,98133,47.7053,-122.34200000000001,2009,Spring,0.26851851851851855,3.6995,"(-122.34200000000001, 47.7053)",Seattle,1.0
2013,3395040550,3,2.5,1530,7.969011781106478,2890,2.0,0.0,3,7,98108,47.5434,-122.29299999999999,2001,Summer,0.0,2.5,"(-122.29299999999999, 47.5434)",Seattle,1.0
2014,3395040550,3,2.5,1530,7.969011781106478,2890,2.0,0.0,3,7,98108,47.5434,-122.29299999999999,2001,Spring,0.0,3.2,"(-122.29299999999999, 47.5434)",Seattle,1.0
2015,5469700260,4,2.25,2530,10.114558522616068,24700,2.0,0.0,3,7,98031,47.3939,-122.177,1974,Fall,0.0,3.4,"(-122.177, 47.3939)",Kent,0.0
2016,2767600171,2,1.5,1010,7.584773077612199,1968,1.5,0.0,5,5,98107,47.6757,-122.385,1906,Spring,0.0,4.4,"(-122.385, 47.6757)",Seattle,1.0
2017,898000200,3,1.0,1200,8.952475967933584,7727,1.0,0.0,4,7,98022,47.2021,-121.999,1959,Spring,0.0,2.1995,"(-121.999, 47.2021)",Enumclaw,0.0
2018,5315100806,4,3.0,2720,9.370757093382087,11740,1.0,0.0,5,9,98040,47.5833,-122.242,1957,Fall,0.0,9.4,"(-122.242, 47.5833)",Mercer Island,0.0
2019,9269200786,4,1.5,1850,8.720134035412928,6125,1.5,0.0,3,6,98126,47.5352,-122.37,1945,Summer,0.6666666666666666,3.9995,"(-122.37, 47.5352)",Seattle,1.0
2020,1118001370,3,2.75,2340,9.085683767376628,8828,1.0,0.0,4,9,98112,47.632,-122.289,1954,Winter,0.0,15.7,"(-122.289, 47.632)",Seattle,1.0
2021,3558910640,4,1.75,1860,9.185022563991893,9750,1.0,0.0,3,7,98034,47.7097,-122.20200000000001,1969,Spring,0.273972602739726,5.28,"(-122.20200000000001, 47.7097)",Lake Washington,0.0
2022,3761100341,4,1.75,1940,9.103868127465667,8990,1.0,0.0,4,8,98034,47.7021,-122.241,1956,Summer,0.24358974358974358,5.45,"(-122.241, 47.7021)",Lake Washington,0.0
2023,8682261070,2,2.0,1680,8.731336360533149,6194,1.0,0.0,3,8,98053,47.7136,-122.03,2004,Spring,0.0,5.75,"(-122.03, 47.7136)",Lake Washington,0.0
2024,8732040810,4,2.75,1770,9.228573140237243,10184,1.0,0.0,3,8,98023,47.3074,-122.385,1979,Fall,0.416,2.35,"(-122.385, 47.3074)",Federal Way,0.0
2025,2991000400,3,2.5,1790,8.759511722116487,6371,2.0,0.0,3,8,98092,47.3291,-122.16799999999999,1998,Summer,0.0,2.72,"(-122.16799999999999, 47.3291)",Auburn,0.0
2026,2155500030,4,1.75,1720,9.169518377455928,9600,1.0,0.0,4,8,98059,47.4764,-122.155,1969,Spring,0.0,3.8,"(-122.155, 47.4764)",Renton,0.0
2027,5727500102,3,1.0,1280,8.848939995030118,6967,1.5,0.0,3,7,98155,47.7512,-122.329,1949,Spring,0.0,1.95,"(-122.329, 47.7512)",Shoreline,0.0
2028,5104510370,3,2.5,1690,8.514790306799927,4988,2.0,0.0,3,7,98038,47.3561,-122.015,2002,Fall,0.0,2.97,"(-122.015, 47.3561)",Tahoma,0.0
2029,1895450200,4,2.5,2190,8.894807371368625,7294,2.0,0.0,3,8,98023,47.2923,-122.35700000000001,2003,Spring,0.0,3.49,"(-122.35700000000001, 47.2923)",Federal Way,0.0
2030,8122101146,2,1.0,710,8.556413904569519,5200,1.0,0.0,4,6,98126,47.5376,-122.37100000000001,1942,Fall,0.0,3.2,"(-122.37100000000001, 47.5376)",Seattle,1.0
2031,7789900030,4,1.5,1890,9.27865301215827,10707,1.0,0.0,3,7,98148,47.428000000000004,-122.32600000000001,1962,Summer,0.0,3.1999,"(-122.32600000000001, 47.428000000000004)",Highline,0.0
2032,6893300350,2,2.0,1410,9.415890054889344,12282,1.5,0.0,5,8,98024,47.5242,-121.926,1909,Summer,0.0,4.399,"(-121.926, 47.5242)",Issaquah,0.0
2033,4073800140,3,3.25,2210,8.1886891244442,3600,2.0,0.0,3,8,98125,47.7031,-122.279,1995,Summer,0.21428571428571427,4.29,"(-122.279, 47.7031)",Seattle,1.0
2034,538000030,3,2.0,1540,8.740336742730447,6250,1.0,0.0,3,7,98038,47.3539,-122.025,1998,Summer,0.0,2.725,"(-122.025, 47.3539)",Tahoma,0.0
2035,6632300478,4,2.0,1350,8.889446165318288,7255,1.0,0.0,4,7,98125,47.7287,-122.31,1959,Fall,0.0,4.0,"(-122.31, 47.7287)",Seattle,1.0
2036,4083800340,5,2.0,1380,8.366370301681654,4300,1.5,0.0,3,7,98103,47.6647,-122.337,1916,Spring,0.0,4.62,"(-122.337, 47.6647)",Seattle,1.0
2037,9214400135,2,1.0,890,8.715224041915372,6095,1.0,0.0,3,7,98115,47.6823,-122.29799999999999,1947,Spring,0.0,5.1,"(-122.29799999999999, 47.6823)",Seattle,1.0
2038,8944600200,3,2.5,1900,8.08794755464267,3255,2.0,0.0,3,8,98007,47.6075,-122.147,2000,Summer,0.0,5.5,"(-122.147, 47.6075)",Bellevue,0.0
2039,8651430370,3,1.0,1240,8.556413904569519,5200,1.0,0.0,3,6,98042,47.3701,-122.079,1969,Spring,0.0,1.5,"(-122.079, 47.3701)",Kent,0.0
2040,2296700260,3,2.5,1730,9.046644279305394,8490,1.0,0.0,3,7,98034,47.7187,-122.219,1969,Summer,0.4297520661157025,4.6,"(-122.219, 47.7187)",Lake Washington,0.0
2041,3066400140,4,2.5,2090,9.24048152888817,10306,2.0,0.0,3,10,98074,47.6304,-122.051,1986,Summer,0.0,6.325,"(-122.051, 47.6304)",Lake Washington,0.0
2042,1771100240,3,1.75,1650,9.325453179076687,11220,1.0,0.0,4,7,98077,47.7567,-122.071,1969,Fall,0.0,3.61,"(-122.071, 47.7567)",Northshore,0.0
2043,461003251,3,2.25,1130,7.107425474110705,1221,2.0,0.0,3,8,98117,47.6799,-122.375,2004,Summer,0.0970873786407767,4.37,"(-122.375, 47.6799)",Seattle,1.0
2044,8699100240,6,2.75,3240,8.656955133791396,5750,1.0,0.0,4,6,98002,47.3054,-122.221,1950,Spring,0.5,3.7,"(-122.221, 47.3054)",Auburn,0.0
2045,8691350200,4,2.5,3840,9.405166749908611,12151,2.0,0.0,3,10,98075,47.5953,-121.986,1998,Spring,0.0,8.8425,"(-121.986, 47.5953)",Issaquah,0.0
2046,2525300550,3,1.0,1200,9.20391980417326,9936,1.0,0.0,4,6,98038,47.3609,-122.029,1969,Summer,0.0,2.25,"(-122.029, 47.3609)",Tahoma,0.0
2047,7452500045,2,1.0,870,8.517193191416238,5000,1.0,0.0,3,6,98126,47.5186,-122.375,1949,Summer,0.0,2.35,"(-122.375, 47.5186)",Seattle,1.0
2048,2489200070,6,3.5,2410,8.699514748210191,6000,2.0,0.0,3,9,98136,47.54,-122.382,1990,Summer,0.08558558558558559,7.675,"(-122.382, 47.54)",Seattle,1.0
2049,3623500260,3,1.75,1560,8.996899596123358,8078,1.5,1.0,4,6,98040,47.5779,-122.24600000000001,1928,Spring,0.0,12.0,"(-122.24600000000001, 47.5779)",Mercer Island,0.0
2050,425069104,3,2.5,2410,10.749548934513161,46609,2.0,0.0,3,9,98053,47.6789,-122.04799999999999,1989,Winter,0.0,7.15,"(-122.04799999999999, 47.6789)",Lake Washington,0.0
2051,2239800070,4,2.25,2300,8.948975607841776,7700,1.0,0.0,3,7,98125,47.7137,-122.322,1959,Summer,0.6666666666666666,4.17,"(-122.322, 47.7137)",Seattle,1.0
2052,2618300350,3,1.0,1390,9.404672841436273,12145,1.0,0.0,4,7,98042,47.4225,-122.15,1964,Summer,0.0,1.99,"(-122.15, 47.4225)",Kent,0.0
2053,1336800160,5,2.5,2920,8.624791202014256,5568,2.0,0.0,3,8,98112,47.6265,-122.31200000000001,1906,Summer,0.25862068965517243,8.75,"(-122.31200000000001, 47.6265)",Seattle,1.0
2054,7519000570,4,1.5,1370,8.218247926685745,3708,1.5,0.0,3,7,98117,47.6849,-122.363,1926,Fall,0.0,5.45,"(-122.363, 47.6849)",Seattle,1.0
2055,257000105,2,1.0,950,8.94793610670867,7692,1.0,0.0,3,6,98168,47.4909,-122.29799999999999,1926,Spring,0.0,1.925,"(-122.29799999999999, 47.4909)",Highline,0.0
2056,4401200350,3,2.5,3090,8.950014029534257,7708,2.0,0.0,3,10,98052,47.6868,-122.10799999999999,1999,Winter,0.0,8.225,"(-122.10799999999999, 47.6868)",Lake Washington,0.0
2057,6402300070,4,2.5,2390,9.210340371976184,10000,1.0,0.0,3,9,98040,47.5801,-122.229,1975,Winter,0.5031446540880503,8.0,"(-122.229, 47.5801)",Mercer Island,0.0
2058,5317100570,3,2.5,2070,8.505929999137527,4944,2.0,0.0,3,9,98112,47.6256,-122.28399999999999,1930,Winter,0.0,12.5,"(-122.28399999999999, 47.6256)",Seattle,1.0
2059,9407150240,3,2.5,1460,8.979164648964709,7936,2.0,0.0,3,7,98038,47.3673,-122.01700000000001,1995,Fall,0.0,2.95,"(-122.01700000000001, 47.3673)",Tahoma,0.0
2060,8682291940,2,1.75,1510,8.513185170018698,4980,1.0,0.0,3,8,98053,47.7191,-122.023,2006,Summer,0.0,4.19,"(-122.023, 47.7191)",Riverview,0.0
2061,4139420070,5,3.25,5180,9.883590920821671,19606,1.0,0.0,3,11,98006,47.555,-122.11399999999999,1993,Fall,0.9846743295019157,12.0,"(-122.11399999999999, 47.555)",Issaquah,0.0
2062,629400340,4,2.75,3430,9.540147589478611,13907,2.0,0.0,3,11,98075,47.5879,-121.993,1995,Winter,0.0,7.5,"(-121.993, 47.5879)",Issaquah,0.0
2063,3380900160,4,1.5,1700,9.035986984831405,8400,1.0,0.0,3,7,98177,47.7677,-122.359,1953,Spring,0.0,5.02,"(-122.359, 47.7677)",Shoreline,0.0
2064,2175100270,3,1.75,2640,8.987196820661973,8000,1.0,0.0,4,9,98040,47.5826,-122.24600000000001,1960,Summer,1.0,10.3,"(-122.24600000000001, 47.5826)",Mercer Island,0.0
2065,3448000270,3,1.0,1200,9.6778408710038,15960,1.5,0.0,3,6,98125,47.7163,-122.29899999999999,1945,Spring,0.0,3.985,"(-122.29899999999999, 47.7163)",Seattle,1.0
2066,8701600510,2,1.5,1850,8.506132244056813,4945,1.5,0.0,4,7,98126,47.5742,-122.37899999999999,1969,Spring,0.0,7.0,"(-122.37899999999999, 47.5742)",Seattle,1.0
2067,6083000083,5,1.5,1510,9.113609183016411,9078,1.0,0.0,4,7,98168,47.4852,-122.305,1959,Summer,0.0,2.48,"(-122.305, 47.4852)",Highline,0.0
2068,9178600135,4,2.0,2130,7.937374696163295,2800,1.0,0.0,5,7,98103,47.6545,-122.333,1922,Summer,0.9906542056074766,8.0,"(-122.333, 47.6545)",Seattle,1.0
2069,1721059286,4,2.5,2640,8.994048295611075,8055,2.0,0.0,3,9,98092,47.315,-122.193,2004,Winter,0.0,3.83,"(-122.193, 47.315)",Auburn,0.0
2070,8161600135,4,3.0,3000,8.294049640102028,4000,1.5,0.0,3,8,98144,47.5744,-122.307,2014,Spring,0.5228426395939086,6.88,"(-122.307, 47.5744)",Seattle,1.0
2071,2568300132,3,2.0,1870,8.604287898267172,5455,1.0,0.0,5,7,98125,47.7029,-122.29700000000001,1926,Fall,0.7641509433962265,5.21,"(-122.29700000000001, 47.7029)",Seattle,1.0
2072,6414100111,2,1.0,990,9.129455643235719,9223,1.0,0.0,3,7,98125,47.72,-122.32,1949,Fall,0.0,3.65,"(-122.32, 47.72)",Seattle,1.0
2073,9818700320,3,2.0,2005,8.85366542803745,7000,1.0,0.0,3,7,98122,47.6039,-122.29799999999999,1980,Fall,0.24922118380062305,4.91,"(-122.29799999999999, 47.6039)",Seattle,1.0
2074,686200510,3,2.75,2030,8.948975607841776,7700,1.0,0.0,5,8,98008,47.62600000000001,-122.11200000000001,1965,Fall,0.45,6.43,"(-122.11200000000001, 47.62600000000001)",Bellevue,0.0
2075,3279000370,3,2.5,1500,8.902455592206882,7350,1.0,0.0,2,7,98023,47.3025,-122.382,1979,Winter,0.41509433962264153,2.79,"(-122.382, 47.3025)",Federal Way,0.0
2076,2767601031,4,1.0,1530,8.268731832117737,3900,1.5,0.0,4,7,98107,47.6748,-122.37899999999999,1908,Winter,0.0,5.835,"(-122.37899999999999, 47.6748)",Seattle,1.0
2077,4142450510,3,2.5,1990,8.1886891244442,3600,2.0,0.0,3,7,98038,47.3841,-122.041,2004,Summer,0.0,3.1,"(-122.041, 47.3841)",Tahoma,0.0
2078,3291800510,3,1.75,1420,8.942460926820582,7650,1.0,0.0,4,7,98056,47.4892,-122.182,1984,Summer,0.2909090909090909,3.1,"(-122.182, 47.4892)",Renton,0.0
2079,7893203450,3,1.0,1400,9.5450252980233,13975,1.0,0.0,4,6,98198,47.4195,-122.33,1956,Spring,0.0,2.8,"(-122.33, 47.4195)",Highline,0.0
2080,908000260,4,2.5,1870,8.646816959209742,5692,2.0,0.0,3,7,98058,47.4334,-122.148,2004,Fall,0.0,2.72,"(-122.148, 47.4334)",Kent,0.0
2081,3225069239,4,3.0,3040,10.498084309366796,36246,1.5,0.0,3,9,98074,47.6093,-122.07,2014,Summer,0.13432835820895522,8.7,"(-122.07, 47.6093)",Lake Washington,0.0
2082,8645540320,3,2.0,1790,8.889997357284841,7259,1.0,0.0,3,7,98058,47.4643,-122.171,1980,Fall,0.28776978417266186,3.07,"(-122.171, 47.4643)",Renton,0.0
2083,9280200030,2,1.5,1590,8.411832675758411,4500,1.0,0.0,4,7,98116,47.5831,-122.39200000000001,1946,Summer,0.7282608695652174,4.9,"(-122.39200000000001, 47.5831)",Seattle,1.0
2084,6159400030,3,2.0,2050,9.148039345778804,9396,1.0,0.0,5,7,98155,47.7447,-122.32799999999999,1960,Fall,0.7521367521367521,3.9995,"(-122.32799999999999, 47.7447)",Shoreline,0.0
2085,7787400030,5,3.5,4220,10.195559973289201,26784,1.0,0.0,3,10,98004,47.6003,-122.206,2006,Summer,1.0,16.4,"(-122.206, 47.6003)",Bellevue,0.0
2086,1888120140,5,4.5,4030,9.508517181520606,13474,2.0,0.0,3,11,98075,47.5812,-121.995,2000,Summer,0.0,9.89,"(-121.995, 47.5812)",Issaquah,0.0
2087,2916620240,4,1.75,1770,9.106201332235038,9011,1.0,0.0,5,7,98042,47.3646,-122.07600000000001,1983,Summer,0.6857142857142857,2.6495,"(-122.07600000000001, 47.3646)",Kent,0.0
2088,251200240,4,2.75,2100,8.886823846515187,7236,1.0,0.0,3,8,98034,47.7267,-122.23200000000001,1979,Summer,0.5,4.915,"(-122.23200000000001, 47.7267)",Lake Washington,0.0
2089,7695500240,3,2.25,2120,9.616005460087013,15003,2.0,0.0,3,7,98059,47.4745,-122.12,1984,Spring,0.0,3.45,"(-122.12, 47.4745)",Issaquah,0.0
2090,7749500070,4,1.75,2600,9.800457652216584,18042,1.0,0.0,4,8,98092,47.2969,-122.189,1969,Winter,0.2871287128712871,3.399,"(-122.189, 47.2969)",Auburn,0.0
2091,6762700340,3,3.0,2400,8.294049640102028,4000,2.0,0.0,3,7,98102,47.6288,-122.321,1905,Spring,0.2903225806451613,8.52,"(-122.321, 47.6288)",Seattle,1.0
2092,824069121,5,3.5,3180,10.620009404412524,40946,1.0,0.0,3,7,98075,47.5833,-122.073,1968,Winter,0.8816568047337278,5.85,"(-122.073, 47.5833)",Issaquah,0.0
2093,2600100370,4,2.0,2790,9.081711229379001,8793,1.0,0.0,4,8,98006,47.5509,-122.16,1977,Winter,0.7012195121951219,7.23,"(-122.16, 47.5509)",Bellevue,0.0
2094,2326059082,3,2.25,2080,11.164317892109255,70567,2.0,0.0,3,8,98072,47.7221,-122.124,1990,Winter,0.0,5.94,"(-122.124, 47.7221)",Northshore,0.0
2095,2591010240,2,1.5,1370,8.319229938632326,4102,2.0,0.0,4,7,98033,47.6943,-122.184,1987,Winter,0.0,4.05,"(-122.184, 47.6943)",Lake Washington,0.0
2096,1085610030,4,2.5,2790,11.21848728802144,74495,2.0,0.0,3,9,98053,47.6628,-122.056,1997,Summer,0.0,7.255,"(-122.056, 47.6628)",Lake Washington,0.0
2097,9551202025,2,1.0,1740,8.651549243915316,5719,1.0,0.0,3,8,98103,47.6729,-122.335,1955,Summer,0.0,8.0,"(-122.335, 47.6729)",Seattle,1.0
2098,4379600030,3,3.75,6400,11.247200559870489,76665,1.0,0.0,4,10,98177,47.7313,-122.37,1966,Summer,0.10498687664041995,13.3,"(-122.37, 47.7313)",Seattle,1.0
2099,4345000510,3,2.5,1800,9.049936850483158,8518,2.0,0.0,3,7,98030,47.3643,-122.185,1996,Fall,0.0,1.805,"(-122.185, 47.3643)",Kent,0.0
2100,4345000510,3,2.5,1800,9.049936850483158,8518,2.0,0.0,3,7,98030,47.3643,-122.185,1996,Spring,0.0,3.25,"(-122.185, 47.3643)",Kent,0.0
2101,3327000140,3,1.75,1190,8.892886141190731,7280,1.0,0.0,4,7,98092,47.3151,-122.19,1968,Summer,0.0,2.35,"(-122.19, 47.3151)",Auburn,0.0
