,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,zipcode,lat,long,yr_of_last_update,season_sold,below_ground_ratio,price_100k
6504,6043400006,4,1.5,2060,16110,1.0,0.0,4,8,98004,47.5983,-122.20200000000001,1949,Summer,0.0,8.15
6505,1024039049,3,2.5,2920,34527,1.0,0.0,4,9,98116,47.5799,-122.4,1983,Spring,0.6222222222222222,10.2
6506,1250204835,4,3.0,3330,6990,1.5,0.0,5,9,98144,47.5886,-122.287,1928,Fall,0.4291845493562232,12.4
6507,6388920460,3,2.5,2110,8164,2.0,0.0,3,9,98056,47.5269,-122.171,1990,Winter,0.0,5.35
6508,1925059049,3,1.0,1175,10454,1.0,0.0,4,6,98004,47.6388,-122.21799999999999,1949,Summer,0.0,7.75
6509,7760400420,3,2.0,1590,8670,1.0,0.0,3,7,98042,47.3725,-122.073,1994,Summer,0.0,2.55
6510,6163901271,2,1.0,1070,9750,1.0,0.0,3,7,98155,47.7532,-122.318,1947,Summer,0.0,3.27
6511,5437200050,4,2.0,2720,8819,2.0,0.0,3,8,98003,47.338,-122.333,1976,Fall,0.21428571428571427,5.6
6512,3885806565,4,3.5,2980,6349,2.0,0.0,3,9,98033,47.6819,-122.208,1998,Winter,0.0,13.4
6513,8651443190,3,1.75,1160,5200,1.0,0.0,4,7,98042,47.3643,-122.09,1977,Winter,0.0,1.995
6514,1722069145,4,2.5,3580,97574,2.0,0.0,3,9,98038,47.3901,-122.071,2004,Winter,0.0,7.6
6515,7883605985,3,2.25,3020,6000,3.0,0.0,3,8,98108,47.5249,-122.319,1994,Spring,0.5252525252525253,4.39
6516,4038700190,4,2.25,2380,5250,1.0,0.0,4,7,98008,47.6164,-122.115,1961,Fall,0.6879432624113475,5.27
6517,8661000089,3,2.75,2270,13590,1.5,0.0,4,6,98022,47.2099,-122.001,1948,Summer,0.7461538461538462,1.9995
6518,2329800430,3,2.25,1660,8188,2.0,0.0,4,7,98042,47.3766,-122.115,1988,Winter,0.0,2.54
6519,6431500280,2,1.0,830,5000,1.0,0.0,4,7,98103,47.6914,-122.352,1921,Spring,0.0,3.93
6520,6204430250,5,2.25,2480,12614,1.0,0.0,4,8,98011,47.7393,-122.2,1979,Fall,0.3333333333333333,5.85
6521,4365200630,2,2.0,1900,7740,1.0,0.0,4,7,98126,47.5227,-122.37200000000001,1923,Summer,0.6521739130434783,4.5
6522,3630120050,2,1.75,1670,4008,1.0,0.0,3,9,98029,47.5539,-122.001,2005,Summer,0.0,5.65
6523,7844200050,5,2.25,2000,7900,1.0,0.0,4,7,98188,47.4291,-122.292,1986,Spring,0.5384615384615384,3.3
6524,1240700006,3,2.0,2320,65340,1.5,0.0,3,9,98074,47.6106,-122.055,1992,Spring,0.0,8.7
6525,8563000470,4,2.5,1860,8117,1.0,0.0,4,8,98008,47.6228,-122.104,1966,Summer,0.273972602739726,5.85
6526,3221069091,3,2.5,2110,208737,2.0,0.0,3,9,98092,47.2674,-122.072,1977,Fall,0.0,5.0
6527,8645530010,3,2.0,1400,7384,1.0,0.0,3,7,98058,47.4655,-122.17399999999999,1979,Spring,0.21739130434782608,2.25
6528,8645530010,3,2.0,1400,7384,1.0,0.0,3,7,98058,47.4655,-122.17399999999999,1979,Spring,0.21739130434782608,2.95
6529,2141300420,3,2.75,2850,14800,1.0,0.0,4,9,98006,47.559,-122.146,1976,Summer,0.484375,7.75
6530,9407101900,3,1.0,1370,11050,1.0,0.0,3,7,98045,47.4485,-121.77600000000001,1981,Summer,0.0,2.8
6531,1931300425,3,2.5,2170,3200,1.5,0.0,5,7,98103,47.6543,-122.34700000000001,1923,Fall,0.6953125,5.39
6532,9290800050,3,1.75,2570,14033,1.0,0.0,4,8,98166,47.4335,-122.338,1953,Spring,0.0,5.675
6533,9421500010,4,2.25,1970,7902,1.0,0.0,3,8,98125,47.7249,-122.29799999999999,1960,Winter,0.5038167938931297,4.425
6534,3333500151,5,3.75,2980,4635,3.0,0.0,3,8,98118,47.5508,-122.26799999999999,1997,Spring,0.0,5.982
6535,3759500006,4,2.5,2300,10843,2.0,0.0,5,8,98033,47.6988,-122.20200000000001,1955,Fall,0.0,6.1
6536,4221270290,3,2.5,1990,4936,2.0,0.0,3,8,98075,47.5911,-122.01799999999999,2004,Fall,0.0,5.449
6537,1775801405,4,2.5,2390,38258,2.0,0.0,3,8,98072,47.7433,-122.094,2001,Winter,0.0,5.575
6538,3575302575,3,2.5,2160,7500,1.0,0.0,3,7,98074,47.6188,-122.064,1979,Summer,0.5104895104895105,5.325
6539,2581300010,4,3.25,3300,15907,2.0,0.0,5,10,98040,47.5413,-122.21600000000001,1985,Summer,0.0,13.5
6540,8805900080,3,2.0,1840,2825,1.0,0.0,3,7,98112,47.6428,-122.302,1920,Spring,0.7692307692307693,7.5
6541,8121200460,3,2.5,2030,10958,2.0,0.0,3,8,98052,47.7251,-122.11,1983,Fall,0.0,5.3
6542,2461900609,3,2.5,1400,2036,2.0,0.0,3,7,98136,47.5516,-122.382,2003,Summer,0.0,3.461
6543,3298600440,4,2.25,2320,16800,2.0,0.0,4,9,98092,47.2959,-122.166,1977,Summer,0.0,2.6
6544,643300010,3,1.75,1410,9150,1.0,0.0,5,7,98006,47.5683,-122.178,1959,Summer,0.0,3.65
6545,224069102,3,2.0,1860,42800,1.0,0.0,4,7,98075,47.5898,-122.00399999999999,1983,Fall,1.0,6.15
6546,8856960050,4,2.5,1820,6916,2.0,0.0,3,7,98038,47.3862,-122.029,1994,Summer,0.0,3.184
6547,4024101478,4,2.5,1910,7172,2.0,0.0,3,8,98155,47.7615,-122.309,1993,Spring,0.0,4.985
6548,1839910470,3,1.75,1540,7490,1.0,0.0,5,7,98034,47.7222,-122.177,1971,Spring,0.0,4.5
6549,3668000670,3,2.0,1430,7905,1.0,0.0,4,7,98092,47.2757,-122.145,1988,Spring,0.0,2.0
6550,1274500420,3,1.0,1010,8906,1.0,0.0,5,7,98042,47.3627,-122.10799999999999,1968,Fall,0.0,2.34
6551,8151600470,2,1.0,940,8384,1.0,0.0,3,5,98146,47.5065,-122.36399999999999,1947,Summer,0.0,1.218
6552,56000095,3,2.75,2600,5875,1.5,0.0,5,8,98116,47.5773,-122.406,1929,Summer,0.625,8.05
6553,3432500980,4,2.25,2060,7283,1.0,0.0,3,8,98155,47.7435,-122.31700000000001,2013,Summer,0.6885245901639344,4.1
6554,7940700050,3,2.5,1920,4534,2.0,0.0,3,8,98034,47.7144,-122.204,1986,Winter,0.0,4.75
6555,1025039292,4,2.5,2900,21074,2.0,0.0,3,11,98199,47.6696,-122.416,1986,Fall,0.0,13.4
6556,3438503140,1,1.0,1020,7920,1.0,0.0,3,7,98106,47.5385,-122.355,1983,Fall,0.0,2.69
6557,7558750190,4,2.25,2150,9520,2.0,0.0,4,8,98052,47.6885,-122.113,1979,Summer,0.0,5.73
6558,3395040440,3,2.5,1660,2890,2.0,0.0,3,7,98108,47.5434,-122.29299999999999,2001,Spring,0.0,3.3
6559,4338800190,4,1.0,1230,7410,1.5,0.0,3,7,98166,47.4798,-122.344,1944,Summer,0.0,2.5275
6560,8682290670,2,2.5,2170,7546,1.0,0.0,3,8,98053,47.7242,-122.03200000000001,2007,Spring,0.0,7.45
6561,5113260430,3,2.0,1280,7633,1.0,0.0,3,7,98038,47.3883,-122.05,1991,Spring,0.0,2.8
6562,387000190,4,2.5,2240,6920,1.0,0.0,5,8,98146,47.5011,-122.375,1974,Spring,0.6231884057971014,5.35
6563,6844703135,4,1.5,1780,5100,1.0,0.0,3,7,98115,47.6944,-122.288,1953,Spring,0.22727272727272727,5.8
6564,8899000190,3,1.75,1840,7200,1.0,0.0,4,7,98055,47.456,-122.209,1968,Winter,0.5081967213114754,3.01
6565,3275760190,4,1.75,1740,7700,1.0,0.0,5,7,98008,47.6259,-122.111,1968,Summer,0.0,6.0
6566,3438500924,5,3.0,3040,6604,2.0,0.0,3,9,98106,47.548,-122.35600000000001,2005,Summer,0.0,5.389
6567,5104530430,3,2.5,2370,4375,2.0,0.0,3,8,98038,47.354,-121.999,2006,Winter,0.0,3.66
6568,5468770250,4,2.5,2100,6783,2.0,0.0,3,8,98042,47.3504,-122.141,2003,Summer,0.0,3.03
6569,4318200440,3,2.25,1470,1578,2.0,0.0,3,8,98136,47.5388,-122.387,2007,Spring,0.3486238532110092,4.32
6570,1721800190,2,1.5,1300,6120,1.0,0.0,3,6,98146,47.5088,-122.338,1945,Spring,0.5853658536585366,3.0
6571,1250202285,3,3.0,3420,7826,2.0,0.0,4,8,98144,47.5873,-122.29,1939,Fall,0.4074074074074074,9.088
6572,2767602945,3,1.5,1190,4750,1.0,0.0,3,7,98107,47.6726,-122.38600000000001,1940,Summer,0.2268041237113402,5.0
6573,321049090,5,2.0,2080,16117,1.0,0.0,5,7,98001,47.3424,-122.289,1959,Summer,0.19540229885057472,2.54
6574,4443801495,5,1.5,2180,4268,1.5,0.0,4,7,98117,47.6848,-122.389,1924,Fall,0.6268656716417911,4.7
6575,3275750290,3,2.0,1460,7860,1.0,0.0,5,7,98008,47.6233,-122.10799999999999,1967,Spring,0.0,4.8
6576,2273600460,3,1.75,1530,8503,1.0,0.0,4,7,98033,47.6872,-122.185,1983,Winter,0.33043478260869563,5.36
6577,8562720420,4,3.5,4740,8611,2.0,0.0,3,11,98027,47.5375,-122.07,2006,Spring,0.3021978021978022,13.5
6578,1330900250,3,2.25,1980,40887,1.0,0.0,4,8,98052,47.6478,-122.029,1980,Spring,0.0,5.5
6579,1099600250,3,1.75,1710,6400,1.0,0.0,4,7,98023,47.3036,-122.37700000000001,1976,Winter,0.3790322580645161,2.6
6580,1445200190,2,1.5,1160,982,2.0,0.0,3,7,98155,47.7675,-122.315,2006,Spring,0.0,2.849
6581,1929300052,3,2.5,2200,3000,2.0,0.0,3,9,98109,47.6451,-122.35,2002,Fall,0.43790849673202614,7.4
6582,7626200280,2,1.0,1170,5000,1.0,0.0,4,7,98136,47.5449,-122.38799999999999,1920,Fall,0.13592233009708737,4.25
6583,7211402115,3,1.0,1120,7500,1.0,0.0,3,7,98146,47.5112,-122.359,1965,Fall,0.0,2.3
6584,324000280,3,1.5,1710,4000,2.0,0.0,3,8,98116,47.5714,-122.385,1926,Spring,0.0,6.75
6585,8091410080,3,1.75,1650,7807,1.0,0.0,3,7,98030,47.3514,-122.167,1986,Summer,0.0,2.675
6586,6616000010,4,2.5,2840,8820,1.0,0.0,5,8,98118,47.5542,-122.265,1952,Summer,1.0,8.14
6587,1125069102,4,3.0,3310,217800,1.5,0.0,3,9,98053,47.6616,-121.999,1989,Spring,0.0,12.5
6588,6413600151,3,2.0,1860,7232,1.0,0.0,3,7,98125,47.7165,-122.319,1985,Fall,0.4090909090909091,4.6
6589,2607720420,3,2.5,2250,9608,2.0,0.0,3,8,98045,47.4865,-121.802,1994,Winter,0.0,4.45
6590,1854900470,3,2.5,2890,7027,2.0,0.0,3,8,98074,47.6111,-122.009,2004,Fall,0.0,7.15
6591,8901000911,3,1.75,2120,5992,1.0,0.0,3,7,98125,47.7083,-122.30799999999999,1947,Winter,1.0,4.25
6592,3709600190,4,2.5,2130,4750,2.0,0.0,3,8,98058,47.4324,-122.184,2009,Summer,0.0,3.7
6593,537000255,2,1.75,1170,8200,1.0,0.0,4,6,98003,47.3263,-122.305,1937,Spring,0.5,3.02
6594,4036800170,4,1.75,2120,7420,1.0,0.0,4,7,98008,47.6019,-122.13,1956,Summer,1.0,4.53
6595,5127100190,3,1.75,1280,10716,1.0,0.0,4,7,98059,47.4755,-122.145,1969,Spring,0.0,2.9
6596,1762600190,4,2.5,3170,47502,2.0,0.0,3,10,98033,47.6495,-122.185,1988,Winter,0.0,10.4
6597,7796100080,4,2.25,2260,41984,1.0,0.0,4,9,98033,47.6622,-122.171,1967,Spring,0.0,9.25
6598,9465910190,3,1.75,2930,19876,1.0,0.0,3,9,98072,47.7443,-122.17,1993,Spring,0.4433497536945813,6.0
6599,9284801845,3,1.5,1060,5750,1.0,0.0,4,7,98126,47.5512,-122.37100000000001,1981,Summer,0.0,3.54
6600,3210200373,4,1.75,1740,9344,1.0,0.0,3,7,98023,47.3196,-122.399,1978,Summer,0.4745762711864407,2.0495
6601,1854900430,4,2.5,2990,5400,2.0,0.0,3,8,98074,47.6122,-122.009,2005,Spring,0.0,6.75
6602,2944000050,4,3.25,3530,20012,2.0,0.0,3,11,98052,47.7193,-122.12700000000001,1986,Spring,0.0,9.95
6603,7971300020,5,2.0,2960,10960,1.0,0.0,4,7,98005,47.6162,-122.17399999999999,1957,Spring,0.9733333333333334,8.0
6604,1542800010,3,2.5,1650,3711,2.0,0.0,3,8,98052,47.6863,-122.09299999999999,1996,Fall,0.0,4.725
6605,1433500050,4,2.5,2720,13500,1.0,0.0,3,8,98007,47.6191,-122.145,1969,Winter,0.8013245033112583,5.4995
6606,9482700080,3,1.75,1516,2897,1.0,0.0,3,7,98103,47.6842,-122.34100000000001,1925,Fall,0.5190380761523046,5.75575
6607,3303870050,4,3.25,4386,12275,1.0,0.0,3,10,98092,47.3329,-122.2,2006,Spring,0.8616298811544991,5.45
6608,2071700010,3,2.25,2580,7434,1.0,0.0,3,7,98133,47.7446,-122.33200000000001,1963,Fall,0.5828220858895705,3.4
6609,421000430,3,1.0,960,5512,1.0,0.0,4,6,98056,47.4944,-122.165,1963,Spring,0.0,2.25
6610,2787460430,2,1.75,1460,10506,1.0,0.0,3,7,98031,47.4048,-122.178,1983,Fall,0.0,2.9995
6611,2436200185,4,3.5,3840,4000,2.0,0.0,3,8,98105,47.6642,-122.291,2001,Winter,0.45454545454545453,8.299
6612,9542830440,4,2.5,2090,4200,2.0,0.0,3,7,98038,47.3659,-122.01700000000001,2007,Spring,0.0,3.4
6613,23500190,4,2.25,2470,7800,1.0,0.0,3,8,98052,47.6913,-122.115,1975,Fall,0.6802721088435374,5.15
6614,3905030190,4,2.5,2090,6906,2.0,0.0,4,8,98029,47.5718,-121.99600000000001,1992,Summer,0.0,6.01
6615,8079050010,3,2.5,2070,8581,2.0,0.0,3,8,98059,47.5101,-122.15100000000001,1994,Spring,0.0,4.7
6616,3172600095,3,1.0,1650,6400,1.0,0.0,4,7,98106,47.52,-122.365,1954,Summer,0.6836734693877551,3.715
6617,126059242,3,1.75,1880,45738,1.0,0.0,4,8,98072,47.7662,-122.11399999999999,1980,Fall,0.3333333333333333,5.5
6618,2944510080,4,2.5,2060,7720,2.0,0.0,3,8,98023,47.2956,-122.374,1995,Winter,0.0,2.4255
6619,7019000050,3,1.5,1410,9647,1.0,0.0,3,8,98177,47.7608,-122.361,1961,Spring,0.0,3.675
6620,7212680460,4,3.5,2770,8763,2.0,0.0,3,8,98003,47.2625,-122.30799999999999,1996,Fall,0.319047619047619,3.59
6621,5706600170,3,2.0,1390,8245,1.0,0.0,2,7,98001,47.2669,-122.25399999999999,1984,Spring,0.0,2.049
6622,3322049005,4,2.75,5440,239580,1.0,0.0,2,9,98001,47.354,-122.29299999999999,1969,Fall,1.0,8.5
6623,7338000950,3,1.5,1280,4452,2.0,0.0,3,6,98002,47.3344,-122.21600000000001,1985,Fall,0.0,1.87
6624,3323059027,3,2.75,1720,28000,1.0,0.0,4,7,98058,47.4375,-122.176,1958,Spring,0.0,3.26
6625,3323059027,3,2.75,1720,28000,1.0,0.0,4,7,98058,47.4375,-122.176,1958,Winter,0.0,3.4
6626,5502700005,6,2.25,3040,28535,1.0,0.0,3,8,98030,47.3864,-122.223,1951,Summer,0.6084656084656085,3.3
6627,7205930050,4,3.5,3780,7769,2.0,0.0,3,9,98052,47.691,-122.12899999999999,2001,Winter,0.21543408360128619,7.82
6628,1853200190,4,2.5,2670,5974,2.0,0.0,3,8,98034,47.7122,-122.23100000000001,1999,Fall,0.0,6.12
6629,2697400020,3,2.0,1350,7216,1.0,0.0,3,7,98177,47.7616,-122.365,1964,Fall,0.0,4.0
6630,226039316,5,3.5,3490,9680,2.0,0.0,3,9,98177,47.7757,-122.391,1980,Summer,0.4186991869918699,9.415
6631,3126049439,2,1.5,870,747,2.0,0.0,3,8,98103,47.6967,-122.34200000000001,2004,Winter,0.0,3.13
6632,3491300052,4,2.25,2410,4250,1.5,0.0,5,7,98117,47.6849,-122.376,1929,Spring,0.6506849315068494,7.35
6633,6662410020,3,1.75,1640,10123,1.0,0.0,3,8,98011,47.7698,-122.167,1977,Spring,0.22388059701492538,4.71
6634,6139100086,3,1.0,1540,9800,1.0,0.0,4,7,98155,47.7604,-122.329,1950,Winter,0.0,3.5
6635,5710610670,4,2.5,2370,9601,1.0,0.0,3,8,98027,47.5327,-122.054,1976,Summer,0.5095541401273885,5.3
6636,7503000020,4,3.0,1830,9548,2.0,0.0,3,7,98028,47.7379,-122.22399999999999,1991,Spring,0.0,4.15
6637,1795920440,4,2.25,2330,8994,2.0,0.0,3,8,98052,47.7264,-122.104,1986,Summer,0.0,6.395
6638,3570000130,4,2.75,2240,27820,1.5,0.0,4,8,98075,47.5936,-122.054,1976,Summer,0.0,5.80379
6639,7853340430,2,2.5,1700,2513,2.0,0.0,3,8,98065,47.5163,-121.87799999999999,2009,Fall,0.0,3.78
6640,2473380010,3,2.25,1750,9298,1.0,0.0,4,7,98058,47.4579,-122.164,1969,Winter,0.24113475177304963,2.65
6641,3306300630,3,1.75,1100,9750,1.0,0.0,4,6,98023,47.2955,-122.36200000000001,1967,Fall,0.0,2.12
6642,3222049120,4,3.0,2320,13068,2.0,0.0,3,8,98198,47.3497,-122.31700000000001,1998,Winter,0.0,4.0
6643,2425059173,4,2.5,2540,6491,2.0,0.0,3,8,98008,47.6363,-122.117,1997,Winter,0.0,7.5
6644,1196000007,5,2.5,3090,12750,1.0,0.0,3,8,98023,47.3408,-122.335,1968,Spring,0.7657142857142857,3.849
6645,8651402910,2,1.0,770,5200,1.0,0.0,5,6,98042,47.3627,-122.087,1969,Summer,0.0,1.76
6646,3558000130,3,2.75,2370,4632,2.0,0.0,3,7,98038,47.3794,-122.022,2002,Fall,0.0,3.5
6647,3830210020,3,1.0,1200,7210,1.0,0.0,4,6,98030,47.3729,-122.18299999999999,1977,Summer,0.0,1.68
6648,7950302210,4,2.0,2200,3060,1.0,0.0,3,7,98118,47.565,-122.28399999999999,1908,Fall,1.0,3.58
6649,1774200190,3,2.75,2660,32757,1.0,0.0,4,8,98077,47.7649,-122.098,1975,Spring,0.0,5.8
6650,3715500170,3,1.75,1600,10280,1.0,0.0,3,7,98034,47.725,-122.17399999999999,1977,Summer,0.5238095238095238,4.425
6651,2436700655,2,2.5,1330,1249,3.0,0.0,3,8,98105,47.6668,-122.285,2004,Spring,0.0,5.15
6652,5072100095,5,2.5,3440,12900,1.0,0.0,4,8,98166,47.4426,-122.34200000000001,1958,Fall,1.0,5.54
6653,305000170,3,2.5,2510,6320,2.0,0.0,3,9,98075,47.5868,-122.03299999999999,1996,Summer,0.0,6.59
6654,2570300130,4,2.5,2150,10098,1.0,0.0,3,7,98034,47.7166,-122.20100000000001,1963,Spring,0.9724770642201835,4.14999
6655,776600130,3,1.5,1180,10277,1.0,0.0,3,6,98045,47.488,-121.787,1983,Spring,0.0,2.75
6656,5379802181,2,1.0,680,8640,1.0,0.0,4,5,98188,47.4559,-122.289,1951,Fall,0.0,1.93
6657,9558020380,4,2.5,2840,4750,2.0,0.0,3,9,98058,47.4511,-122.12100000000001,2002,Summer,0.0,5.25
6658,3396830020,3,2.5,1820,7500,2.0,0.0,3,8,98052,47.7155,-122.104,1985,Fall,0.0,4.24
6659,7519001825,2,1.0,1070,5150,1.0,0.0,4,6,98117,47.6853,-122.366,1908,Winter,0.22988505747126436,4.55
6660,2324039069,2,1.0,1250,5650,2.0,0.0,4,7,98126,47.5495,-122.37700000000001,1943,Summer,0.0,4.63
6661,1245500950,4,2.5,2190,6300,1.0,0.0,3,7,98033,47.6918,-122.21600000000001,1960,Spring,0.7661290322580645,11.0
6662,5100404030,3,1.75,3000,5413,2.0,0.0,4,8,98115,47.6962,-122.31200000000001,1963,Winter,0.5789473684210527,5.23
6663,9542000050,4,1.75,2270,9830,1.0,0.0,4,8,98005,47.5999,-122.176,1959,Summer,0.0,6.15
6664,5608000630,4,4.0,4500,11795,2.0,0.0,3,12,98027,47.5533,-122.098,1991,Fall,0.0,15.2
6665,475001235,5,4.0,3400,5000,2.0,0.0,3,8,98107,47.6655,-122.363,2013,Summer,0.46551724137931033,8.7
6666,2725069150,3,2.5,2830,9680,2.0,0.0,3,10,98074,47.6249,-122.024,1991,Summer,0.0,7.1
6667,9202000080,3,1.0,960,9563,1.0,0.0,5,7,98023,47.2864,-122.35700000000001,1967,Summer,0.0,2.15
6668,225039049,2,1.0,1530,6450,1.0,0.0,4,7,98117,47.6833,-122.398,1920,Fall,0.0,5.9
6669,2212500430,5,2.5,2500,13034,1.0,0.0,3,7,98092,47.3343,-122.194,1962,Summer,0.9230769230769231,3.23
6670,2473100010,4,2.0,1560,7569,1.5,0.0,4,7,98058,47.4496,-122.155,1966,Summer,0.0,2.79
6671,2795000080,3,2.25,2070,7207,1.0,0.0,3,8,98177,47.7735,-122.37100000000001,1973,Fall,0.20348837209302326,5.351
6672,9541800010,5,2.25,2710,19800,1.0,0.0,5,9,98005,47.5958,-122.175,1959,Fall,0.418848167539267,8.3
6673,2619920010,4,2.5,3150,4203,2.0,0.0,3,9,98033,47.688,-122.164,2002,Summer,0.0,8.15
6674,4046400010,3,2.25,1880,10880,1.0,0.0,3,8,98008,47.5937,-122.116,1975,Spring,0.2702702702702703,5.359
6675,7642200095,3,1.0,1250,8800,1.0,0.0,3,7,98146,47.497,-122.35700000000001,1955,Spring,0.0,2.3
6676,8899000430,4,1.75,2290,8142,1.0,0.0,4,7,98055,47.4564,-122.211,1969,Winter,0.5369127516778524,3.255
6677,8944750480,3,2.25,1990,4331,2.0,0.0,3,7,98056,47.4917,-122.167,1997,Winter,0.0,3.59
6678,7852020660,3,2.5,2100,5824,2.0,0.0,3,8,98065,47.5334,-121.867,1999,Spring,0.0,5.05
6679,7789000080,3,1.0,940,8400,1.0,0.0,5,7,98056,47.5112,-122.167,1958,Fall,0.0,2.53905
6680,6413100122,3,1.75,1640,4860,1.0,0.0,3,8,98125,47.7125,-122.32,1965,Summer,0.36666666666666664,3.6995
6681,8856960280,3,2.25,1860,8378,2.0,0.0,3,7,98038,47.3875,-122.03200000000001,1995,Winter,0.0,3.5
6682,1868901190,4,2.25,2100,2500,3.0,0.0,3,8,98115,47.6726,-122.29799999999999,2001,Summer,0.0,6.5
6683,3123039136,3,1.75,1500,15246,1.0,0.0,3,6,98070,47.4367,-122.463,1925,Summer,0.0,2.95
6684,3585300415,3,1.75,1680,28046,1.0,0.0,3,8,98177,47.7648,-122.37,1948,Spring,0.423728813559322,6.2
6685,2624089007,2,2.5,3900,920423,2.0,0.0,3,12,98065,47.5371,-121.756,2009,Spring,0.0,20.0
6686,4338800170,3,1.0,1400,7410,1.0,0.0,3,6,98166,47.4798,-122.34299999999999,1944,Spring,0.0,2.46
6687,4046501300,3,2.75,2600,12860,1.0,0.0,3,7,98014,47.695,-121.91799999999999,1965,Fall,0.9259259259259259,4.3
6688,3331001995,3,2.0,1440,4859,2.0,0.0,2,6,98118,47.5503,-122.285,1921,Winter,0.0,5.0999
6689,802000130,4,1.75,1870,9500,1.0,0.0,4,7,98033,47.7012,-122.18700000000001,1962,Winter,0.7155963302752294,4.9
6690,2011400779,4,2.75,2960,10454,1.0,0.0,3,8,98198,47.4006,-122.322,1979,Winter,0.2542372881355932,3.85
6691,8651610660,4,2.5,2440,6733,2.0,0.0,3,9,98074,47.6374,-122.064,1999,Spring,0.0,7.69
6692,1788900380,2,1.0,1122,9100,1.0,0.0,4,6,98023,47.328,-122.34100000000001,1960,Winter,0.0,1.85
6693,2121000250,3,1.5,1060,10464,1.0,0.0,4,7,98034,47.7313,-122.229,1973,Spring,0.0,3.035
6694,2110900050,4,2.5,2150,8165,1.0,0.0,3,8,98177,47.773,-122.37100000000001,1957,Winter,0.5034965034965035,4.68
6695,5469503280,4,2.5,3100,10000,2.0,0.0,3,9,98042,47.3741,-122.15,1978,Summer,0.0,4.4995
6696,6300000364,2,1.5,880,1805,2.0,0.0,3,7,98133,47.7064,-122.34200000000001,1999,Summer,0.0,2.35
6697,2616800050,4,2.5,2490,34947,2.0,0.0,3,9,98027,47.4823,-122.031,1985,Winter,0.15813953488372093,5.2
6698,1446400648,2,1.0,1080,9067,1.0,0.0,3,6,98168,47.4815,-122.331,1951,Fall,0.0,2.03
6699,4038700380,5,2.5,2530,10190,1.0,0.0,4,7,98008,47.61600000000001,-122.115,1960,Summer,0.9612403100775194,6.57
6700,9109000050,3,1.0,1200,7800,1.0,0.0,4,7,98126,47.5196,-122.37100000000001,1954,Summer,0.0,2.75
6701,9465910380,4,2.25,2850,7453,2.0,0.0,3,9,98072,47.7439,-122.17399999999999,1991,Fall,0.0,5.4
6702,1137400460,4,2.5,2950,4502,2.0,0.0,3,7,98059,47.5002,-122.15100000000001,2005,Summer,0.0,4.55
6703,2545700020,2,1.75,1160,6828,1.0,0.0,3,7,98115,47.6937,-122.29799999999999,1941,Fall,0.3488372093023256,4.585
6704,3260570290,4,3.5,3420,4751,2.0,0.0,3,10,98055,47.4734,-122.193,2003,Spring,0.0,5.499
6705,5652600185,3,1.75,2240,10578,2.0,0.0,5,8,98115,47.6954,-122.292,1923,Spring,0.44516129032258067,7.5
6706,7347600507,4,1.75,1450,8891,1.5,0.0,3,7,98168,47.478,-122.27799999999999,1962,Summer,0.2288135593220339,2.35
6707,1545802850,4,2.5,1820,7930,2.0,0.0,5,7,98038,47.358999999999995,-122.05,1989,Fall,0.0,2.86
6709,8087800430,4,1.75,2430,14000,1.0,0.0,4,7,98052,47.6554,-122.134,1963,Winter,0.5379746835443038,6.02
6710,9547200460,3,1.5,1960,4080,1.5,0.0,3,7,98115,47.6768,-122.31,1915,Summer,0.0,6.4
6711,3826501060,3,1.75,1440,10920,1.0,0.0,4,8,98030,47.3812,-122.16799999999999,1977,Fall,0.0,2.67
6712,5406500430,4,2.5,2730,4385,2.0,0.0,3,8,98075,47.5975,-122.038,2001,Spring,0.0,7.12
6713,5417600130,2,1.0,910,9000,1.0,0.0,3,5,98065,47.526,-121.81,1923,Fall,0.0,2.445
6714,5417600130,2,1.0,910,9000,1.0,0.0,3,5,98065,47.526,-121.81,1923,Spring,0.0,3.01
6715,2138700345,4,2.5,2430,6325,2.0,0.0,4,8,98109,47.6413,-122.354,1919,Summer,0.20297029702970298,9.9
6716,5611500170,4,2.75,3350,6500,2.0,0.0,3,10,98075,47.5838,-122.027,1999,Spring,0.0,7.39999
6717,5700002125,4,1.75,2320,4322,1.0,0.0,3,7,98144,47.5755,-122.289,1910,Summer,1.0350877192982457,4.8
6718,1473200170,3,2.5,1260,1622,3.0,0.0,3,8,98133,47.7325,-122.34299999999999,2009,Summer,0.0,3.05
6719,2922702965,3,2.0,1980,3525,1.5,0.0,4,8,98117,47.6847,-122.368,1932,Winter,0.24528301886792453,7.033
6720,7895500290,4,1.5,1580,8468,2.0,0.0,4,7,98001,47.3336,-122.281,1971,Spring,0.0,2.65
6721,7338200170,4,2.5,2710,35009,2.0,0.0,3,9,98045,47.4815,-121.714,1992,Spring,0.0,6.0
6722,6929603769,3,1.0,1400,9750,1.0,0.0,3,7,98198,47.3862,-122.304,1998,Summer,0.0,2.53
6723,9429000170,4,2.5,2410,7950,2.0,0.0,3,8,98034,47.7185,-122.226,1997,Spring,0.0,6.1795
6724,2114700190,4,3.25,1790,2460,2.0,0.0,4,7,98106,47.534,-122.346,2000,Winter,0.6272727272727273,3.85
6725,323049148,3,2.0,1640,9234,1.0,0.0,5,7,98118,47.5162,-122.274,1967,Winter,0.5471698113207547,3.19
